temp_c,condition,wind_kph,pressure_mb,humidity,feelslike_c,windchill_c,heatindex_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
27.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.4,1005.0,61.0,28.5,27.0,28.5,0.0,1.0,0.0,0.0,10.0,6.0,13.0,21.0,Uttar Pradesh,Kanpur
26.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",10.4,1005.0,63.0,28.2,26.7,28.2,0.0,0.0,0.0,0.0,10.0,6.0,13.0,20.9,Uttar Pradesh,Kanpur
26.5,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",9.5,1005.0,65.0,28.1,26.5,28.1,0.0,1.0,0.0,0.0,9.7,6.0,11.7,18.8,Uttar Pradesh,Kanpur
26.2,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.5,1006.0,67.0,27.9,26.2,27.9,0.0,21.0,0.0,0.0,9.3,5.0,10.4,16.8,Uttar Pradesh,Kanpur
26.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.6,1006.0,70.0,27.8,26.0,27.8,0.0,0.0,0.0,0.0,9.0,5.0,9.2,14.8,Uttar Pradesh,Kanpur
27.4,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.8,1007.0,66.0,29.7,27.4,29.7,0.0,21.0,0.0,0.0,9.0,5.0,10.2,16.4,Uttar Pradesh,Kanpur
28.8,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",12.1,1007.0,63.0,31.5,28.8,31.5,0.0,21.0,0.0,0.0,9.0,5.0,11.3,18.1,Uttar Pradesh,Kanpur
30.2,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",14.4,1008.0,60.0,33.4,30.2,33.4,0.0,0.0,0.0,0.0,9.0,5.0,12.3,19.8,Uttar Pradesh,Kanpur
31.2,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",15.1,1007.0,58.0,35.1,31.2,35.1,0.0,21.0,0.0,0.0,9.3,5.0,12.2,19.6,Uttar Pradesh,Kanpur
32.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",15.8,1006.0,56.0,36.9,32.2,36.9,0.0,1.0,0.0,0.0,9.7,6.0,12.0,19.3,Uttar Pradesh,Kanpur
33.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",16.6,1005.0,55.0,38.6,33.2,38.6,0.0,0.0,0.0,0.0,10.0,6.0,11.9,19.1,Uttar Pradesh,Kanpur
33.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",17.2,1005.0,55.0,38.4,33.1,38.4,0.0,1.0,0.0,0.0,9.7,6.0,13.0,20.9,Uttar Pradesh,Kanpur
33.1,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/200.png', 'code': 1087}",17.8,1004.0,55.0,38.3,33.1,38.3,0.0,29.0,0.0,0.0,9.3,5.0,14.1,22.7,Uttar Pradesh,Kanpur
33.0,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/200.png', 'code': 1087}",18.4,1003.0,55.0,38.1,33.0,38.1,0.0,0.0,0.0,0.0,9.0,5.0,15.2,24.5,Uttar Pradesh,Kanpur
32.1,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/200.png', 'code': 1087}",15.8,1003.0,59.0,37.1,32.1,37.1,0.0,29.0,0.0,0.0,9.0,5.0,14.2,22.8,Uttar Pradesh,Kanpur
31.2,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/200.png', 'code': 1087}",13.3,1003.0,63.0,36.0,31.2,36.0,0.0,29.0,0.0,0.0,9.0,5.0,13.1,21.1,Uttar Pradesh,Kanpur
30.3,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/200.png', 'code': 1087}",10.8,1003.0,67.0,35.0,30.3,35.0,0.0,0.0,0.0,0.0,9.0,5.0,12.1,19.4,Uttar Pradesh,Kanpur
29.4,"{'text': 'Thundery outbreaks possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/200.png', 'code': 1087}",12.8,1004.0,70.0,33.6,29.4,33.6,0.0,29.0,0.0,0.0,9.3,5.0,14.9,24.0,Uttar Pradesh,Kanpur
28.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",14.9,1005.0,74.0,32.3,28.4,32.3,1.0,80.0,0.0,0.0,9.7,6.0,17.7,28.6,Uttar Pradesh,Kanpur
27.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",16.9,1005.0,77.0,30.9,27.5,30.9,0.0,0.0,0.0,0.0,10.0,6.0,20.6,33.1,Uttar Pradesh,Kanpur
27.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",14.6,1005.0,80.0,30.3,27.0,30.3,1.0,80.0,0.0,0.0,9.0,5.0,17.3,27.8,Uttar Pradesh,Kanpur
26.5,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",12.4,1004.0,83.0,29.7,26.5,29.7,1.0,81.0,0.0,0.0,8.0,4.0,14.0,22.6,Uttar Pradesh,Kanpur
25.7,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",16.9,1003.0,89.0,28.8,25.7,28.8,0.0,0.0,0.0,0.0,10.0,6.0,17.2,27.7,Uttar Pradesh,Lucknow
25.8,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",19.2,1003.0,87.0,28.8,25.8,28.8,1.0,80.0,0.0,0.0,9.0,5.0,21.8,35.0,Uttar Pradesh,Lucknow
25.8,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",21.5,1002.0,86.0,28.8,25.8,28.8,1.0,81.0,0.0,0.0,8.0,4.0,26.3,42.4,Uttar Pradesh,Lucknow
25.9,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",23.8,1002.0,85.0,28.8,25.9,28.8,0.0,0.0,0.0,0.0,7.0,4.0,30.9,49.7,Uttar Pradesh,Lucknow
25.4,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",24.4,1002.0,88.0,28.2,25.4,28.2,1.0,81.0,0.0,0.0,7.0,4.0,28.4,45.7,Uttar Pradesh,Lucknow
24.8,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/302.png', 'code': 1189}",25.0,1003.0,91.0,27.6,24.8,27.6,0.0,63.0,0.0,0.0,7.0,4.0,25.9,41.8,Uttar Pradesh,Lucknow
24.3,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/302.png', 'code': 1189}",25.6,1004.0,94.0,27.0,24.3,27.0,0.0,0.0,0.0,0.0,7.0,4.0,23.5,37.8,Uttar Pradesh,Lucknow
24.7,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/302.png', 'code': 1189}",26.2,1005.0,92.0,27.4,24.7,27.4,0.0,63.0,0.0,0.0,8.0,4.0,23.9,38.5,Uttar Pradesh,Lucknow
25.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",26.8,1005.0,91.0,27.9,25.0,27.9,1.0,80.0,0.0,0.0,9.0,5.0,24.4,39.2,Uttar Pradesh,Lucknow
25.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",27.4,1006.0,89.0,28.3,25.4,28.3,0.0,0.0,0.0,0.0,10.0,6.0,24.8,40.0,Uttar Pradesh,Lucknow
26.4,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",26.6,1006.0,85.0,29.9,26.4,29.9,1.0,80.0,0.0,0.0,10.0,6.0,23.0,37.0,Uttar Pradesh,Lucknow
27.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",25.9,1005.0,82.0,31.5,27.5,31.5,1.0,80.0,0.0,0.0,10.0,6.0,21.1,34.0,Uttar Pradesh,Lucknow
28.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",25.2,1005.0,78.0,33.1,28.5,33.1,0.0,0.0,0.0,0.0,10.0,6.0,19.2,31.0,Uttar Pradesh,Lucknow
28.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",24.7,1004.0,79.0,32.6,28.2,32.6,1.0,80.0,0.0,0.0,10.0,6.0,19.8,31.8,Uttar Pradesh,Lucknow
28.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",24.2,1004.0,80.0,32.2,28.0,32.2,1.0,80.0,0.0,0.0,10.0,6.0,20.3,32.6,Uttar Pradesh,Lucknow
27.7,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",23.8,1004.0,80.0,31.7,27.7,31.7,0.0,0.0,0.0,0.0,10.0,6.0,20.8,33.5,Uttar Pradesh,Lucknow
26.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",22.9,1004.0,85.0,30.2,26.6,30.2,1.0,80.0,0.0,0.0,10.0,6.0,19.5,31.3,Uttar Pradesh,Lucknow
25.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",22.1,1005.0,89.0,28.7,25.6,28.7,1.0,80.0,0.0,0.0,10.0,6.0,18.1,29.2,Uttar Pradesh,Lucknow
24.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",21.2,1005.0,94.0,27.2,24.5,27.2,0.0,0.0,0.0,0.0,10.0,6.0,16.8,27.0,Uttar Pradesh,Lucknow
24.3,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",18.2,1006.0,94.0,26.9,24.3,26.9,1.0,80.0,0.0,0.0,10.0,6.0,14.8,23.9,Uttar Pradesh,Lucknow
24.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",15.2,1007.0,94.0,26.6,24.0,26.6,1.0,80.0,0.0,0.0,10.0,6.0,12.9,20.8,Uttar Pradesh,Lucknow
23.8,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",12.2,1007.0,94.0,26.3,23.8,26.3,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.6,Uttar Pradesh,Lucknow
23.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",14.8,1007.0,93.0,26.4,23.9,26.4,1.0,80.0,0.0,0.0,10.0,6.0,13.5,21.7,Uttar Pradesh,Lucknow
24.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",17.3,1006.0,92.0,26.4,24.0,26.4,1.0,80.0,0.0,0.0,10.0,6.0,16.0,25.8,Uttar Pradesh,Lucknow
21.4,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/302.png', 'code': 1189}",15.5,1008.0,84.0,21.4,21.4,24.3,0.0,0.0,0.0,0.0,7.0,4.0,12.3,19.8,Uttar Pradesh,Noida
21.4,"{'text': 'Moderate rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/302.png', 'code': 1189}",14.8,1007.0,84.0,21.4,21.4,24.3,0.0,63.0,0.0,0.0,7.7,4.0,11.8,19.0,Uttar Pradesh,Noida
21.4,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/296.png', 'code': 1183}",14.0,1006.0,85.0,21.4,21.4,24.3,0.0,61.0,0.0,0.0,8.3,5.0,11.3,18.1,Uttar Pradesh,Noida
21.4,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/296.png', 'code': 1183}",13.3,1006.0,85.0,21.4,21.4,24.3,0.0,0.0,0.0,0.0,9.0,5.0,10.7,17.3,Uttar Pradesh,Noida
21.4,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/night/296.png', 'code': 1183}",11.3,1006.0,85.0,21.4,21.4,24.3,0.0,61.0,0.0,0.0,6.7,4.0,9.1,14.6,Uttar Pradesh,Noida
21.4,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/night/266.png', 'code': 1153}",9.2,1006.0,84.0,21.4,21.4,24.3,0.0,51.0,0.0,0.0,4.3,2.0,7.5,12.0,Uttar Pradesh,Noida
21.4,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/night/266.png', 'code': 1153}",7.2,1006.0,84.0,21.4,21.4,24.3,0.0,0.0,0.0,0.0,2.0,1.0,5.8,9.4,Uttar Pradesh,Noida
21.6,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",9.2,1006.0,82.0,21.6,21.6,24.4,0.0,51.0,0.0,0.0,2.0,1.0,7.4,11.9,Uttar Pradesh,Noida
21.9,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",11.3,1007.0,81.0,21.9,21.9,24.5,0.0,51.0,0.0,0.0,2.0,1.0,8.9,14.4,Uttar Pradesh,Noida
22.1,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",13.3,1007.0,80.0,24.6,22.1,24.6,0.0,0.0,0.0,0.0,2.0,1.0,10.5,16.9,Uttar Pradesh,Noida
22.9,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",13.8,1007.0,76.0,25.1,22.9,25.1,0.0,51.0,0.0,0.0,4.7,2.0,10.5,16.9,Uttar Pradesh,Noida
23.6,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",14.3,1007.0,72.0,25.5,23.6,25.5,0.0,2.0,0.0,0.0,7.3,4.0,10.5,16.9,Uttar Pradesh,Noida
24.4,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",14.8,1007.0,68.0,26.0,24.4,26.0,0.0,0.0,0.0,0.0,10.0,6.0,10.5,16.9,Uttar Pradesh,Noida
25.3,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",13.8,1006.0,65.0,26.8,25.3,26.8,0.0,2.0,0.0,0.0,10.0,6.0,9.8,15.8,Uttar Pradesh,Noida
26.3,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",12.8,1006.0,62.0,27.7,26.3,27.7,0.0,1.0,0.0,0.0,10.0,6.0,9.2,14.8,Uttar Pradesh,Noida
27.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.9,1005.0,59.0,28.5,27.2,28.5,0.0,0.0,0.0,0.0,10.0,6.0,8.5,13.7,Uttar Pradesh,Noida
27.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.0,1006.0,61.0,28.6,27.1,28.6,0.0,1.0,0.0,0.0,10.0,6.0,7.9,12.7,Uttar Pradesh,Noida
27.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.2,1006.0,63.0,28.7,27.1,28.7,0.0,0.0,0.0,0.0,10.0,6.0,7.3,11.8,Uttar Pradesh,Noida
27.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.4,1006.0,65.0,28.8,27.0,28.8,0.0,0.0,0.0,0.0,10.0,6.0,6.7,10.8,Uttar Pradesh,Noida
26.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.2,1007.0,68.0,27.8,26.0,27.8,0.0,0.0,0.0,0.0,10.0,6.0,6.1,9.8,Uttar Pradesh,Noida
25.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.0,1008.0,70.0,26.7,25.0,26.7,0.0,0.0,0.0,0.0,10.0,6.0,5.5,8.9,Uttar Pradesh,Noida
24.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.8,1008.0,73.0,25.7,24.0,25.7,0.0,0.0,0.0,0.0,10.0,6.0,4.9,7.9,Uttar Pradesh,Noida
23.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.8,1008.0,76.0,25.2,23.1,25.2,0.0,0.0,0.0,0.0,10.0,6.0,4.2,6.7,Uttar Pradesh,Noida
22.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,1008.0,79.0,24.8,22.2,24.8,0.0,0.0,0.0,0.0,10.0,6.0,3.4,5.5,Uttar Pradesh,Noida
25.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",19.1,1004.0,88.0,27.9,25.2,27.9,0.0,0.0,0.0,0.0,10.0,6.0,21.0,33.8,Uttar Pradesh,Varanasi
25.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",18.4,1004.0,88.0,27.8,25.1,27.8,0.0,1.0,0.0,0.0,10.0,6.0,19.8,31.8,Uttar Pradesh,Varanasi
25.1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",17.6,1004.0,88.0,27.7,25.1,27.7,0.0,2.0,0.0,0.0,10.0,6.0,18.5,29.8,Uttar Pradesh,Varanasi
25.0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",16.9,1004.0,88.0,27.6,25.0,27.6,0.0,0.0,0.0,0.0,10.0,6.0,17.2,27.7,Uttar Pradesh,Varanasi
24.7,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",16.7,1004.0,88.0,27.2,24.7,27.2,0.0,2.0,0.0,0.0,10.0,6.0,17.0,27.4,Uttar Pradesh,Varanasi
24.5,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",16.4,1005.0,89.0,26.9,24.5,26.9,0.0,2.0,0.0,0.0,10.0,6.0,16.8,27.0,Uttar Pradesh,Varanasi
24.2,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",16.2,1005.0,89.0,26.5,24.2,26.5,0.0,0.0,0.0,0.0,10.0,6.0,16.6,26.6,Uttar Pradesh,Varanasi
25.2,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",18.1,1006.0,87.0,27.9,25.2,27.9,0.0,2.0,0.0,0.0,10.0,6.0,16.9,27.1,Uttar Pradesh,Varanasi
26.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",20.0,1007.0,84.0,29.2,26.1,29.2,0.0,1.0,0.0,0.0,10.0,6.0,17.1,27.6,Uttar Pradesh,Varanasi
27.1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",22.0,1007.0,81.0,30.6,27.1,30.6,0.0,0.0,0.0,0.0,10.0,6.0,17.4,28.1,Uttar Pradesh,Varanasi
27.9,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",22.8,1007.0,79.0,32.0,27.9,32.0,0.0,1.0,0.0,0.0,10.0,6.0,17.4,28.1,Uttar Pradesh,Varanasi
28.7,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",23.6,1006.0,77.0,33.4,28.7,33.4,0.0,2.0,0.0,0.0,10.0,6.0,17.4,28.1,Uttar Pradesh,Varanasi
29.5,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",24.5,1005.0,75.0,34.8,29.5,34.8,0.0,0.0,0.0,0.0,10.0,6.0,17.4,28.1,Uttar Pradesh,Varanasi
29.1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",23.9,1005.0,75.0,34.0,29.1,34.0,0.0,2.0,0.0,0.0,10.0,6.0,18.0,28.9,Uttar Pradesh,Varanasi
28.7,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",23.3,1004.0,76.0,33.1,28.7,33.1,0.0,2.0,0.0,0.0,10.0,6.0,18.5,29.8,Uttar Pradesh,Varanasi
28.3,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",22.7,1004.0,76.0,32.3,28.3,32.3,0.0,0.0,0.0,0.0,10.0,6.0,19.0,30.6,Uttar Pradesh,Varanasi
27.4,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",19.8,1004.0,79.0,31.0,27.4,31.0,0.0,2.0,0.0,0.0,10.0,6.0,17.3,27.8,Uttar Pradesh,Varanasi
26.5,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",16.9,1005.0,82.0,29.7,26.5,29.7,0.0,1.0,0.0,0.0,10.0,6.0,15.6,25.1,Uttar Pradesh,Varanasi
25.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",14.0,1005.0,86.0,28.4,25.6,28.4,0.0,0.0,0.0,0.0,10.0,6.0,13.9,22.3,Uttar Pradesh,Varanasi
25.4,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",15.6,1006.0,85.0,28.0,25.4,28.0,0.0,1.0,0.0,0.0,10.0,6.0,15.3,24.6,Uttar Pradesh,Varanasi
25.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",17.2,1006.0,84.0,27.7,25.2,27.7,0.0,1.0,0.0,0.0,10.0,6.0,16.7,26.9,Uttar Pradesh,Varanasi
25.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",18.7,1007.0,83.0,27.3,25.0,27.3,0.0,0.0,0.0,0.0,10.0,6.0,18.1,29.2,Uttar Pradesh,Varanasi
24.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",18.6,1007.0,87.0,27.0,24.6,27.0,0.0,1.0,0.0,0.0,10.0,6.0,17.8,28.7,Uttar Pradesh,Varanasi
24.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",18.5,1006.0,90.0,26.6,24.2,26.6,1.0,80.0,0.0,0.0,10.0,6.0,17.5,28.2,Uttar Pradesh,Varanasi
26.4,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",15.5,1003.0,85.0,29.7,26.4,29.7,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,Uttar Pradesh,Allahabad
26.3,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",14.2,1003.0,85.0,29.6,26.3,29.6,0.0,21.0,0.0,0.0,10.0,6.0,13.7,22.1,Uttar Pradesh,Allahabad
26.3,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",12.8,1003.0,86.0,29.5,26.3,29.5,0.0,3.0,0.0,0.0,10.0,6.0,12.7,20.4,Uttar Pradesh,Allahabad
26.2,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.5,1003.0,86.0,29.4,26.2,29.4,0.0,0.0,0.0,0.0,10.0,6.0,11.6,18.7,Uttar Pradesh,Allahabad
25.9,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",14.0,1003.0,87.0,28.9,25.9,28.9,0.0,3.0,0.0,0.0,10.0,6.0,13.9,22.4,Uttar Pradesh,Allahabad
25.5,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",16.6,1004.0,88.0,28.5,25.5,28.5,1.0,80.0,0.0,0.0,10.0,6.0,16.3,26.2,Uttar Pradesh,Allahabad
25.2,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",19.1,1004.0,89.0,28.0,25.2,28.0,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,Uttar Pradesh,Allahabad
25.6,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.8,1005.0,88.0,28.5,25.6,28.5,1.0,80.0,0.0,0.0,10.0,6.0,18.5,29.8,Uttar Pradesh,Allahabad
25.9,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.6,1006.0,86.0,28.9,25.9,28.9,1.0,80.0,0.0,0.0,10.0,6.0,18.4,29.6,Uttar Pradesh,Allahabad
26.3,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.4,1006.0,84.0,29.4,26.3,29.4,0.0,0.0,0.0,0.0,10.0,6.0,18.3,29.5,Uttar Pradesh,Allahabad
27.3,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.2,1006.0,81.0,31.1,27.3,31.1,1.0,80.0,0.0,0.0,9.7,6.0,17.4,28.0,Uttar Pradesh,Allahabad
